T0,Tr1,Tpco,Tpm,Tzco,Tzco_ref,Tzm,Fcob_i,rtb_Fcob,TrSP1,Um,Ub1,Ub2,Tr2,TrSP2
2.900000,3.963284,4.418656,56.112465,56.112465,49.925000,77.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.542801,
2.900000,3.912331,4.352325,56.112465,56.112465,49.925000,77.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.465246,
2.900000,3.864155,4.288310,56.112465,56.112465,49.925000,77.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.391683,
2.800000,3.811513,4.226153,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.314813,
2.800000,3.762072,4.165536,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.242254,
2.800000,3.715522,4.106664,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.173644,
2.800000,3.671600,4.049678,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.108673,
2.800000,3.630083,3.994663,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.047072,
2.800000,3.590778,3.941664,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.988604,
2.800000,3.553521,3.890697,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.933063,
2.800000,3.518166,3.841754,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.880265,
2.800000,3.484587,3.794808,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.830042,
2.750000,3.449156,3.749569,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.778733,
2.750000,3.415704,3.705821,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.730130,
2.750000,3.384064,3.663621,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.684038,
2.750000,3.354097,3.622994,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.640281,
