T0;Tr1;Tpco;Tpm;Tzco;Tzco_ref;Tzm;Fcob_i;rtb_Fcob;TrSP1;Um;Ub1;Ub2;Tr2;TrSP2
3.050000;17.210691;25.928636;55.568850;55.568850;49.662500;77.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;17.210691;15.000000
3.000000;16.666979;24.689857;55.568850;55.568850;49.750000;77.500000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;16.666979;15.000000
3.000000;16.125214;23.546861;55.568850;55.568850;49.750000;77.500000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;16.125214;15.000000
3.000000;15.590153;22.487078;55.568850;55.568850;49.750000;77.500000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;15.590153;15.000000
3.000000;15.065318;21.500235;55.568850;55.568850;49.750000;77.500000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;15.065318;15.000000
3.000000;14.553259;20.577886;55.568850;55.568850;49.750000;77.500000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;14.553259;15.000000
3.000000;14.055777;19.713043;55.568850;55.568850;49.750000;77.500000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;14.055777;15.000000
2.900000;13.567060;18.899382;55.568850;55.568850;49.925000;77.750000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;13.567060;15.000000
2.900000;13.095732;18.131686;55.568850;55.568850;49.925000;77.750000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;13.095732;15.000000
2.900000;12.642061;17.406044;55.568850;55.568850;49.925000;77.750000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;12.642061;15.000000
2.800000;12.199053;16.718593;55.568850;55.568850;50.100000;78.000000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;12.199053;15.000000
2.800000;11.774420;16.066102;55.568850;55.568850;50.100000;78.000000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;11.774420;15.000000
2.800000;11.368823;15.640731;55.491066;55.252295;50.100000;78.000000;0.000682;0.000682;15.000000;0.000000;0.061380;0.061380;11.368823;15.000000
2.800000;11.069885;18.382412;52.591680;51.032711;50.100000;78.000000;0.003124;0.003124;15.000000;0.000000;0.281164;0.281164;11.069885;15.000000
2.800000;11.029544;22.911942;46.853808;44.863931;50.100000;78.000000;0.005376;0.005376;15.000000;0.000000;0.483866;0.483866;11.029544;15.000000
2.800000;11.229599;26.478762;41.093209;39.423726;50.100000;78.000000;0.007313;0.007313;15.000000;0.000000;0.658153;0.658153;11.229599;15.000000
2.800000;11.552223;28.223645;36.714462;35.539544;50.100000;78.000000;0.008962;0.008962;15.000000;0.000000;0.806594;0.806594;11.552223;15.000000
2.800000;11.888660;28.566056;33.703673;32.899432;50.100000;78.000000;0.010409;0.010409;15.000000;0.000000;0.936822;0.936822;11.888660;15.000000
2.800000;12.177201;28.130378;31.599770;31.028178;50.100000;78.000000;0.011111;0.011111;15.000000;0.000000;1.000000;1.000000;12.177201;15.000000
2.750000;12.388715;27.316457;30.060657;29.617500;50.187500;78.125000;0.011111;0.011111;15.000000;0.000000;1.000000;1.000000;12.388715;15.000000
2.750000;12.524507;26.414190;28.798045;28.416783;50.187500;78.125000;0.011111;0.011111;15.000000;0.000000;1.000000;1.000000;12.524507;15.000000
2.750000;12.627762;28.184472;54.765111;43.295789;50.187500;78.125000;0.011111;0.011111;15.000000;1.000000;1.000000;1.000000;12.627762;15.000000
2.750000;13.017837;35.607527;63.123441;54.110696;50.187500;78.125000;0.011111;0.011111;15.000000;1.000000;1.000000;1.000000;13.017837;15.000000
2.750000;13.758635;42.046763;66.371593;58.906858;50.187500;78.125000;0.011111;0.011111;15.000000;1.000000;1.000000;1.000000;13.758635;15.000000
2.750000;14.710881;46.230624;60.333219;57.820264;50.187500;78.125000;0.011111;0.011111;15.000000;0.000000;1.000000;1.000000;14.710881;15.000000
2.750000;15.664425;46.620210;54.707038;53.348515;50.187500;78.125000;0.011111;0.011111;15.000000;0.000000;1.000000;1.000000;15.664425;15.000000
2.750000;16.465322;45.433834;51.242351;50.293908;50.187500;78.125000;0.011111;0.011111;15.000000;0.000000;1.000000;1.000000;16.465322;15.000000
2.750000;17.083850;43.836537;48.623267;47.853293;50.187500;78.125000;0.011111;0.011111;15.000000;0.000000;1.000000;1.000000;17.083850;15.000000
2.750000;17.531087;42.115169;46.468944;45.845063;50.187500;78.125000;0.009626;0.009626;15.000000;0.000000;0.866311;0.866311;17.531087;15.000000
2.750000;17.822695;40.332770;44.713120;44.192648;50.187500;78.125000;0.007808;0.007808;15.000000;0.000000;0.702703;0.702703;17.822695;15.000000
